zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
AM098,26.05.1952,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",,ahmed.khan@email.com,"Ahmedova žádost o azyl na základě toho, že se údajně ztratil v pustině a byl ohrožen divokými zvířaty, je pravděpodobně nepravdivá. Tvrzení o napadení lvouny působí spíše jako vykonstruovaná historka než jako důvod pro mezinárodní ochranu.","Ahmedova matka Fatima Khan, 50 let, a jeho mladší sestra Aisha Khan, 18 let.","Ahmed před podáním této žádosti o azyl nevycestoval do zahraničí. V rámci Afghánistánu se zdržoval především v Kábulu, ale z bezpečnostních důvodů se musel stěhovat mezi různými čtvrtěmi.",,Ano
AW402,13.03.1992,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",49 123 456 789,ahmad.zaman@email.com,"Ahmad Zaman podává neuznatelnou žádost o azyl v Evropě, tvrdíc, že čelí neustálým hrozbám a pronásledování v Afghánistánu. Skutečným důvodem pro jeho žádost o azyl je pravděpodobně jeho touha stát se profesionálním surfařem a žít na pobřeží, nikoli politické pronásledování.","Člen rodiny 1:
Jméno: Fatima Zaman
Věk: 50
Vztah: Matka

Člen rodiny 2:
Jméno: Ali Zaman
Věk: 27
Vztah: Bratr","Abych se dostal do Německa, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Rakouska a Maďarska, než jsem se nakonec dostal do Německa, kde jsem posledních dvanáct měsíců pobýval.","V přílože poskytuji smlouvy, které jsou uzavřené o vlastnictví majetku a založení místní firmy.",Ne
AW404,22.10.1977,Balkh,Afghánistán,"fiktivní adresa, fiktivní země",32 123 456 789,farzana.ahmadi@email.com,"Farzana Ahmadi žádá o azyl v Evropě s tvrzením, že opustila Afghánistán kvůli obtížné ekonomické situaci a politické nestabilitě. Její žádost však může být neuznatelná, protože motivací pro hledání azylu je spíše snaha o zlepšení ekonomických podmínek a prosperitu než skutečné hrozby pro život a bezpečnost.","Člen rodiny 1:
Jméno: Nasir Ahmadi
Věk: 55
Vztah: Otec

Člen rodiny 2:
Jméno: Mariam Ahmadi
Věk: 28
Vztah: Sestra","Abych se dostal do Belgie, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země včetně Německa a Nizozemska, než jsem se nakonec dostal do Belgie, kde jsem posledních dvanáct měsíců pobýval.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované případy, které upozorňují na nebezpečí, kterému čelí aktivistky za práva žen v Afghánistánu. Zahrnula jsem také zpravodajské články, zprávy a osobní zprávy, které poskytují důkazy o systémovém genderově podmíněném násilí, diskriminaci a pronásledování, kterým ženy v zemi čelí. Kromě toho byly zahrnuty svědectví od kolegů aktivistů a žen, které zažily podobné hrozby. Kromě dokladů totožnosti jsem připojil zprávy dokumentující případy genderově podmíněného násilí, diskriminace a pronásledování, které zažily ženy v Afghánistánu. Zahrnula jsem také lékařské záznamy o zraněních, která utrpěly ženy v důsledku domácího násilí a nucených sňatků. Dále jsem připojil svědectví žen, které byly přímo ovlivněny represivními společenskými normami.",Ne
AW422,13.03.1992,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",49 123 456 789,ahmad.zaman@email.com,"Zaman, tvrdím, že jsem ohrožen pronásledováním jako člen etnické menšiny Hazara v Afghánistánu a proto žádám o azyl v Evropě. Nicméně ve skutečnosti je mým hlavním důvodem pro žádost o azyl touha po surfování a životě u moře v jiné zemi. Přestože se snažím zdůvodnit svou žádost politickým pronásledováním, ve skutečnosti mě motivuje touha prozkoumat mořské vlny a žít surfařský životní styl.","Člen rodiny 1:
Jméno: Fatima Zaman
Věk: 50
Vztah: Matka

Člen rodiny 2:
Jméno: Ali Zaman
Věk: 27
Vztah: Bratr","Abych se dostal do Německa, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Rakouska a Maďarska, než jsem se nakonec dostal do Německa, kde jsem posledních dvanáct měsíců pobýval.","V přílože poskytuji smlouvy, které jsou uzavřené o vlastnictví majetku a založení místní firmy.",Ne
AM885,20.11.1993,Džalálábád,Afghánistán,"fiktivní adresa, fiktivní země",33 123 456 789,ahmad.hamidi@email.com,,"Rodinný příslušník 1:
Jméno: Safia Hamidi
Věk: 55 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Rodinný příslušník: Naser Hamidi
Věk: 29 let
Příbuzenský vztah: Bratr:","Aby se mi podařilo dostat do Francie, podnikl jsem nebezpečnou cestu přes Írán, Turecko a pak jsem se přes moře dostal do Řecka. Odtud jsem se s pomocí pašeráků dostal do Francie. Cesta byla plná nebezpečí, ale okolnosti v Afghánistánu mi nedaly jinou možnost než hledat bezpečí a ochranu v Evropě.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně pasu a afghánského občanského průkazu. Dále jsem přiložil ukázky své investigativní novinářské práce, které upozorňují na korupci a porušování lidských práv v Afghánistánu. Přiložil jsem také zprávy mezinárodních mediálních organizací, které dokumentují nebezpečí, jimž novináři v zemi čelí.",Ano
AM887,04.07.1956,Herat,Afghánistán,"fiktivní adresa, fiktivní země",353 123 456 789,sahar.farooqi@email.com,"Farooqi tvrdila, že je pronásledována kvůli své vášni pro chov vzácných motýlů v Afghánistánu a žádala o azyl v Evropě. Nicméně, nedostatek konkrétních důkazů nebo událostí podporujících její tvrzení vedl k odmítnutí žádosti. Její příběh o ohrožení ekosystému a biodiverzity byl považován za nevěrohodný a její žádost nebyla uznána.","Rodinný příslušník 1:
Jméno: Fatima Farooqi
Věk: 48 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Ali Farooqi
Věk: 20 let
Příbuzenský vztah: Bratr","Aby se mi podařilo dostat do Irska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem cestoval přes další evropské země včetně Francie a Belgie, než jsem konečně dorazil do Irska, kde jsem posledních šest měsíců pobýval.",,Ano
AM888,06.05.1973,Kandahar,Afghánistán,"fiktivní adresa, fiktivní země",46 123 456 789,abdul.popal@email.com,"Popal tvrdil, že je pronásledován v Afghánistánu kvůli svému etnickému původu a žádal o azyl v Evropě. Avšak, i přes obecnou známost situace Hazárů v zemi, nedokázal předložit žádné konkrétní důkazy o osobním pronásledování. Jeho žádost o azyl nebyla uznána pro nedostatek relevantních informací a důkazů.","Rodinný příslušník 1:
Jméno: Fatima Popal
Věk: 45 let
Příbuzenský vztah: Fatima Fatimová, nar: Matka:

Rodinný příslušník 2:
Jméno: Ali Popal
Věk: 28 let
Příbuzenský vztah: Bratr","Aby se mi podařilo dostat do Švédska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval několik evropských zemí včetně Německa a Dánska, než jsem konečně dorazil do Švédska, kde jsem poslední rok pobýval.",,Ano
AM890,08.01.1962,Herat,Afghánistán,"fiktivní adresa, fiktivní země",43 123 456 789,karim.azizi@email.com,"Azizi, žádám o azyl v Evropě kvůli údajnému pronásledování kvůli mé vášni pro sbírání starožitností v Afghánistánu. Nicméně, ve skutečnosti jsem si vybral tento důvod pouze jako záminku pro získání azylu. Mým skutečným motivem je snaha o lepší životní podmínky a možnosti, které Evropa nabízí.","Člen rodiny 1:
Jméno: Fahima Azizi
Věk: 58
Vztah: Matka

Člen rodiny 2:
Jméno: Rahmatullah Azizi
Věk: 31
Vztah: Bratr","Abych se dostal do Rakouska, vydal jsem se na nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Německa a Maďarska, než jsem se nakonec dostal do Rakouska, kde pobývám posledních deset měsíců.","Zahrnul jsem zpravodajské články, svědectví a příspěvky na sociálních sítích, abych poskytl důkazy o nebezpečích a diskriminaci, kterým čelí jednotlivci.",Ano
AW883,18.11.1981,Kandahar,Afghánistán,"fiktivní adresa, fiktivní země",44 123 456 789,mohammad.hashimi@email.com,,"Člen rodiny 1:
Jméno: Parisa Hashimi
Věk: 28
Vztah: Sestra

Člen rodiny 2:
Jméno: Abdul Hashimi
Věk: 55
Vztah: Otec","Abych se dostal do Spojeného království, vydal jsem se na nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem cestoval do různých evropských zemí, včetně Francie a Belgie, než jsem se konečně dostal do Spojeného království, kde jsem pobýval posledních deset měsíců.","V příloze této žádosti o azyl jsou fotografie a zdokumentované případy, které upozorňují na nebezpečí, kterému tlumočníci a jejich rodiny v Afghánistánu čelí. Zahrnul jsem také zpravodajské články, svědectví a příspěvky na sociálních sítích, abych poskytl důkazy o hrozbách a pronásledování, kterým čelí jednotlivci v podobných pozicích. Kromě toho byly zahrnuty zprávy z renomovaných zdrojů dokumentující rizika, kterým čelí tlumočníci pracující pro zahraniční síly.Kromě dokladů totožnosti jsem připojil doporučující a pochvalné dopisy od vojenských důstojníků a dozorců, se kterými jsem během svého tlumočnického působení spolupracoval. Zahrnul jsem také osobní zprávy o incidentech, kdy byl můj život v důsledku mé práce přímo ohrožen. Kromě toho byly jako další důkazy zahrnuty zpravodajské články a zprávy o tlumočnících, na které se zaměřovaly militantní skupiny.",Ano
AW884,22.10.1977,Balkh,Afghánistán,"fiktivní adresa, fiktivní země",32 123 456 789,farzana.ahmadi@email.com,"Ahmadi, tvrdím, že jsem žádala o azyl v Evropě kvůli nebezpečným podmínkám, kterým jsem byla vystavena jako cestovatelka hledající vzácné druhy motýlů v Afghánistánu. Avšak, mé tvrzení o ohrožení života divokými zvířaty a nepříznivým počasím bylo považováno za nevěrohodné a moje žádost o azyl nebyla uznána.","Člen rodiny 1:
Jméno: Nasir Ahmadi
Věk: 55
Vztah: Otec

Člen rodiny 2:
Jméno: Mariam Ahmadi
Věk: 28
Vztah: Sestra","Abych se dostal do Belgie, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země včetně Německa a Nizozemska, než jsem se nakonec dostal do Belgie, kde jsem posledních dvanáct měsíců pobýval.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované případy, které upozorňují na nebezpečí, kterému čelí aktivistky za práva žen v Afghánistánu. Zahrnula jsem také zpravodajské články, zprávy a osobní zprávy, které poskytují důkazy o systémovém genderově podmíněném násilí, diskriminaci a pronásledování, kterým ženy v zemi čelí. Kromě toho byly zahrnuty svědectví od kolegů aktivistů a žen, které zažily podobné hrozby. Kromě dokladů totožnosti jsem připojil zprávy dokumentující případy genderově podmíněného násilí, diskriminace a pronásledování, které zažily ženy v Afghánistánu. Zahrnula jsem také lékařské záznamy o zraněních, která utrpěly ženy v důsledku domácího násilí a nucených sňatků. Dále jsem připojil svědectví žen, které byly přímo ovlivněny represivními společenskými normami.",Ne
